@relation my_relation
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 real
@attribute attr40 real
@attribute attr41 real
@attribute attr42 real
@attribute attr43 real
@attribute attr44 real
@attribute attr45 real
@attribute attr46 real
@attribute attr47 real
@attribute attr48 real
@attribute attr49 real
@attribute attr50 real
@attribute attr51 real
@attribute attr52 real
@attribute attr53 real
@attribute attr54 real
@attribute attr55 real
@attribute attr56 real
@attribute attr57 real
@attribute attr58 real
@attribute attr59 real
@attribute attr60 real
@attribute attr61 {Y0, Y1}
@data
4.0,89.0,0.0,162.0,2.0,101.0,41.0,73.0,77.0,0.0,1.0,3129.0,2065.0,71.0,0.27739,57.0,328.0,0.0,476.0,0.984028,0.385714,344.0,2.938272,4.712329,9.0,190.0,13.0,4816.0,331.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,0.0,76.0,1.0,0.0,3.0,3.0,3.0,74.0,0.0,0.0,140.0,19.0,3.0,0.0,3.0,0.0,159.0,9.0,3.0,0.0,6.0,153.0,70.0,0.0,3.0,'Y1'
0.0,40.0,0.0,41.0,1.0,1.0,0.0,1.0,20.0,0.0,1.0,380.0,380.0,0.0,0.029268,11.0,41.0,0.0,42.0,0.9725,0.02439,2.0,1.02439,2.0,9.0,190.0,13.0,4816.0,331.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,1.0,1.0,0.0,'Y0'
1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,61.0,61.0,0.0,0.333333,0.0,6.0,5.0,8.0,0.733333,0.0,0.0,1.333333,0.0,28.0,62.0,0.0,3268.0,263.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,'Y0'
1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,26.0,26.0,0.0,0.2,0.0,6.0,0.0,6.0,0.8,0.0,0.0,1.0,0.0,7.0,35.0,1.0,1379.0,52.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,'Y0'
0.0,0.0,5.0,16.0,0.0,0.0,14.0,16.0,1.0,0.0,1.0,561.0,561.0,23.0,0.622222,9.0,42.0,0.0,56.0,0.866667,1.0,56.0,3.5,3.5,6.0,25.0,1.0,613.0,28.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,15.0,1.0,15.0,0.0,1.0,'Y1'
1.0,7.0,0.0,10.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,90.0,21.0,2.0,0.133333,2.0,12.0,0.0,14.0,0.861111,0.3,3.0,1.4,1.0,17.0,102.0,6.0,2286.0,128.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,'Y0'
1.0,0.0,2.0,31.0,0.0,6.0,23.0,31.0,9.0,0.0,1.0,1142.0,1142.0,47.0,0.405797,27.0,82.0,0.0,138.0,0.811111,1.0,138.0,4.451613,4.451613,38.0,247.0,0.0,5146.0,397.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,0.0,8.0,0.0,1.0,7.0,3.0,3.0,2.0,4.0,0.0,24.0,6.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,30.0,0.0,1.0,'Y1'
0.0,6.0,0.0,7.0,0.0,1.0,1.0,1.0,3.0,17.0,2.0,33.0,3.0,1.0,0.2,3.0,25.0,0.0,7.0,0.833333,0.0,1.0,1.0,1.0,38.0,247.0,0.0,5146.0,397.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,'Y0'
0.0,7.0,0.0,8.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,38.0,3.0,0.0,0.142857,1.0,8.0,0.0,8.0,0.892857,0.0,1.0,1.0,1.0,38.0,247.0,0.0,5146.0,397.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,'Y0'
0.0,11.0,0.0,12.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,56.0,1.0,0.0,0.090909,2.0,12.0,0.0,12.0,0.924242,0.0,1.0,1.0,1.0,38.0,247.0,0.0,5146.0,397.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,'Y0'
0.0,13.0,0.0,14.0,0.0,2.0,0.0,1.0,7.0,0.0,1.0,65.0,0.0,0.0,0.076923,2.0,14.0,0.0,14.0,0.934066,0.0,1.0,1.0,1.0,38.0,247.0,0.0,5146.0,397.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,'Y0'
0.0,9.0,0.0,10.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,47.0,2.0,0.0,0.111111,1.0,10.0,0.0,10.0,0.911111,0.0,1.0,1.0,1.0,38.0,247.0,0.0,5146.0,397.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,'Y0'
0.0,0.0,1.0,6.0,1.0,0.0,1.0,6.0,1.0,45.0,4.0,59.0,59.0,1.0,0.0,0.0,7.0,0.0,11.0,1.0,1.0,11.0,1.833333,1.833333,2.0,7.0,0.0,59.0,7.0,15.0,208.0,29.0,1302.0,1252.0,12103.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,'Y0'
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.42967,1.0,1.0,1.0,2.0,7.0,0.0,59.0,7.0,15.0,208.0,29.0,1302.0,1252.0,12103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,'Y0'
0.0,2.0,0.0,17.0,2.0,51.0,7.0,15.0,22.0,0.0,1.0,695.0,616.0,18.0,0.722222,10.0,49.0,0.0,179.0,0.825893,0.75,165.0,10.529412,11.0,4.0,37.0,0.0,1180.0,39.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,3.0,10.0,0.0,9.0,3.0,3.0,3.0,19.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,16.0,14.0,0.0,1.0,'Y1'
0.0,0.0,0.0,8.0,1.0,13.0,4.0,8.0,5.0,0.0,1.0,125.0,125.0,8.0,0.5,6.0,16.0,0.0,31.0,0.892857,1.0,31.0,3.875,3.875,4.0,37.0,0.0,1180.0,39.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,2.0,'Y0'
1.0,2.0,0.0,65.0,1.0,65.0,24.0,63.0,155.0,0.0,1.0,2137.0,2127.0,50.0,0.335994,26.0,126.0,0.0,464.0,0.945437,0.26,462.0,7.138462,7.333333,1.0,63.0,0.0,2137.0,65.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,146.0,9.0,0.0,0.0,15.0,25.0,15.0,130.0,0.0,10.0,54.0,11.0,0.0,0.0,0.0,0.0,65.0,8.0,0.0,0.0,8.0,57.0,62.0,0.0,1.0,'Y1'
0.0,2.0,0.0,35.0,0.0,122.0,19.0,33.0,3.0,4.0,2.0,1690.0,1677.0,49.0,0.0,27.0,112.0,0.0,304.0,1.0,0.666667,302.0,8.685714,9.151515,10.0,75.0,1.0,2600.0,86.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,6.0,29.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,1.0,34.0,32.0,0.0,1.0,'Y1'
0.0,0.0,0.0,16.0,0.0,127.0,18.0,16.0,15.0,0.0,1.0,590.0,590.0,26.0,1.0,19.0,107.0,0.0,95.0,1.0,1.0,95.0,5.9375,5.9375,3.0,30.0,0.0,1322.0,30.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,0.0,14.0,0.0,1.0,12.0,14.0,12.0,1.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,15.0,14.0,0.0,2.0,'Y1'
0.0,0.0,0.0,13.0,0.0,71.0,14.0,13.0,31.0,0.0,1.0,531.0,531.0,55.0,1.0,17.0,81.0,0.0,51.0,0.997312,0.2,51.0,3.923077,3.923077,3.0,30.0,0.0,1322.0,30.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,24.0,6.0,0.0,1.0,24.0,26.0,24.0,5.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2.0,11.0,11.0,0.0,2.0,'Y1'
0.0,7.0,2.0,14.0,0.0,0.0,3.0,7.0,7.0,536.0,6.0,250.0,190.0,3.0,0.533333,1.0,17.0,0.0,17.0,0.868132,0.363636,9.0,1.214286,1.285714,80.0,263.0,0.0,5748.0,334.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,1.0,'Y0'
0.0,5.0,35.0,68.0,0.0,36.0,62.0,63.0,109.0,531.0,6.0,1867.0,1826.0,103.0,0.219373,33.0,197.0,0.0,184.0,0.992743,0.348485,179.0,2.705882,2.84127,80.0,263.0,0.0,5748.0,334.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,38.0,70.0,0.0,1.0,42.0,48.0,42.0,61.0,0.0,6.0,28.0,40.0,0.0,0.0,0.0,0.0,68.0,22.0,0.0,0.0,22.0,46.0,62.0,0.0,1.0,'Y1'
1.0,13.0,12.0,59.0,1.0,6.0,19.0,46.0,32.0,50.0,2.0,1097.0,957.0,32.0,0.120108,9.0,96.0,0.0,203.0,0.970905,0.652174,179.0,3.440678,3.891304,83.0,341.0,1.0,6130.0,466.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,5.0,27.0,0.0,0.0,2.0,2.0,2.0,30.0,0.0,0.0,41.0,18.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,59.0,44.0,0.0,2.0,'Y1'
1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,12.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,12.0,0.0,148.0,12.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,'Y0'
1.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,1.0,29.0,29.0,2.0,1.0,3.0,6.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,12.0,0.0,148.0,12.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,'Y0'
0.0,5.0,0.0,9.0,0.0,1.0,3.0,4.0,4.0,0.0,1.0,94.0,38.0,4.0,0.642857,4.0,13.0,0.0,9.0,0.71875,0.375,4.0,1.0,1.0,24.0,253.0,17.0,3812.0,307.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,1.0,'Y0'
0.0,0.0,0.0,12.0,0.0,5.0,9.0,12.0,2.0,0.0,1.0,290.0,290.0,20.0,0.890909,11.0,34.0,0.0,21.0,0.863636,1.0,21.0,1.75,1.75,12.0,112.0,0.0,2820.0,121.0,30.0,208.0,14.0,1593.0,1411.0,26472.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,1.0,'Y0'
0.0,1.0,0.0,2.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,47.0,30.0,7.0,1.0,5.0,9.0,0.0,3.0,1.0,0.5,2.0,1.5,2.0,12.0,112.0,0.0,2820.0,121.0,30.0,208.0,14.0,1593.0,1411.0,26472.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,'Y0'
0.0,5.0,0.0,9.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,117.0,67.0,0.0,0.142857,0.0,9.0,0.0,10.0,0.9375,0.333333,5.0,1.111111,1.25,12.0,112.0,0.0,2820.0,121.0,30.0,208.0,14.0,1593.0,1411.0,26472.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,'Y0'
0.0,8.0,1.0,73.0,17.0,24.0,13.0,65.0,16.0,31.0,3.0,1812.0,1706.0,67.0,0.471441,19.0,178.0,0.0,234.0,0.894965,0.875,221.0,3.205479,3.4,26.0,281.0,1.0,5940.0,330.0,30.0,208.0,14.0,1593.0,1411.0,26472.0,0.0,1.0,15.0,0.0,0.0,2.0,2.0,2.0,14.0,0.0,0.0,71.0,1.0,0.0,1.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,62.0,0.0,3.0,'Y1'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,24.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.142857,1.0,1.0,1.0,5.0,27.0,1.0,796.0,30.0,30.0,208.0,14.0,1593.0,1411.0,26472.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,'Y0'
0.0,2.0,0.0,9.0,1.0,3.0,3.0,7.0,3.0,0.0,1.0,131.0,93.0,6.0,0.0,3.0,12.0,0.0,12.0,1.0,0.75,8.0,1.333333,1.142857,5.0,34.0,1.0,707.0,39.0,19.0,299.0,33.0,1475.0,1431.0,28493.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,3.0,'Y0'
2.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,1.0,255.0,255.0,0.0,0.464286,0.0,14.0,0.0,30.0,0.846154,1.0,30.0,2.142857,2.142857,5.0,34.0,1.0,707.0,39.0,19.0,299.0,33.0,1475.0,1431.0,28493.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,2.0,'Y0'
1.0,0.0,0.0,8.0,1.0,0.0,2.0,8.0,1.0,0.0,1.0,88.0,88.0,8.0,1.0,2.0,16.0,0.0,10.0,0.142857,1.0,10.0,1.25,1.25,16.0,130.0,3.0,1578.0,136.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,'Y0'
2.0,0.0,0.0,8.0,0.0,2.0,13.0,8.0,10.0,0.0,1.0,155.0,155.0,14.0,0.047619,15.0,23.0,9.0,17.0,1.0,0.42967,17.0,2.125,2.125,16.0,130.0,3.0,1578.0,136.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,9.0,0.0,1.0,0.0,8.0,8.0,8.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,'Y0'
0.0,16.0,0.0,23.0,0.0,0.0,0.0,7.0,16.0,0.0,1.0,149.0,41.0,0.0,0.051948,0.0,23.0,0.0,30.0,0.978788,0.0,7.0,1.304348,1.0,8.0,64.0,3.0,1627.0,92.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,1.0,0.0,11.0,0.0,5.0,6.0,5.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,1.0,'Y0'
4.0,1.0,17.0,18.0,3.0,39.0,47.0,17.0,44.0,3.0,2.0,2165.0,2143.0,97.0,0.192308,45.0,133.0,0.0,196.0,0.914439,1.0,191.0,10.888889,11.235294,29.0,105.0,0.0,3957.0,129.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,0.0,37.0,0.0,7.0,16.0,12.0,12.0,28.0,4.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,17.0,16.0,0.0,1.0,'Y1'
0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,4.0,2.0,21.0,21.0,2.0,1.0,9.0,22.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,37.0,143.0,0.0,3130.0,157.0,22.0,296.0,19.0,2118.0,1724.0,34617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,'Y0'
0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,6.0,3.0,31.0,31.0,1.0,0.0,2.0,11.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,37.0,143.0,0.0,3130.0,157.0,22.0,296.0,19.0,2118.0,1724.0,34617.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,'Y0'
0.0,19.0,33.0,104.0,0.0,8.0,45.0,85.0,29.0,0.0,1.0,1526.0,1384.0,59.0,0.102798,16.0,175.0,0.0,174.0,0.980917,0.391304,147.0,1.673077,1.729412,52.0,176.0,0.0,2771.0,208.0,22.0,296.0,19.0,2118.0,1724.0,34617.0,0.0,1.0,0.0,28.0,0.0,1.0,1.0,1.0,28.0,0.0,0.0,22.0,0.0,82.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,104.0,84.0,0.0,1.0,'Y1'
0.0,5.0,1.0,10.0,0.0,1.0,4.0,5.0,17.0,698.0,5.0,227.0,169.0,5.0,0.111111,4.0,15.0,0.0,17.0,1.0,0.5,8.0,1.7,1.6,52.0,176.0,0.0,2771.0,208.0,22.0,296.0,19.0,2118.0,1724.0,34617.0,0.0,0.0,1.0,16.0,0.0,1.0,1.0,1.0,16.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,'Y0'
0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,24.0,24.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,0.42967,4.0,2.0,2.0,12.0,471.0,2.0,3219.0,549.0,13.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,'Y0'
1.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,58.0,58.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,0.42967,11.0,1.0,1.0,12.0,471.0,2.0,3219.0,549.0,13.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,'Y0'
0.0,13.0,0.0,38.0,0.0,21.0,29.0,25.0,17.0,0.0,2.0,745.0,637.0,49.0,0.327635,39.0,130.0,0.0,150.0,0.926868,0.42967,131.0,3.947368,5.24,17.0,145.0,0.0,2074.0,207.0,13.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,27.0,10.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,24.0,0.0,1.0,'Y1'
1.0,36.0,4.0,89.0,0.0,3.0,5.0,53.0,97.0,520.0,5.0,2078.0,1633.0,4.0,0.115126,1.0,94.0,0.0,136.0,0.959583,0.292929,88.0,1.52809,1.660377,50.0,400.0,1.0,12877.0,545.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,34.0,59.0,2.0,2.0,34.0,34.0,34.0,63.0,0.0,0.0,65.0,3.0,21.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,89.0,52.0,0.0,1.0,'Y1'
0.0,2.0,3.0,25.0,3.0,0.0,3.0,23.0,7.0,13.0,2.0,596.0,576.0,3.0,0.181159,2.0,43.0,0.0,69.0,0.970238,0.454545,64.0,2.76,2.782609,50.0,400.0,1.0,12877.0,545.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,4.0,0.0,2.0,1.0,4.0,4.0,4.0,3.0,0.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,1.0,'Y0'
1.0,7.0,1.0,55.0,3.0,32.0,3.0,48.0,46.0,13.0,2.0,2214.0,2128.0,3.0,0.326797,3.0,72.0,0.0,264.0,0.961755,0.392857,255.0,4.8,5.3125,50.0,400.0,1.0,12877.0,545.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,15.0,23.0,8.0,0.0,17.0,17.0,17.0,29.0,0.0,0.0,13.0,35.0,7.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,46.0,0.0,2.0,'Y1'
0.0,5.0,1.0,24.0,3.0,0.0,2.0,19.0,11.0,13.0,2.0,1231.0,1166.0,4.0,0.300725,2.0,48.0,0.0,138.0,0.901186,0.384615,133.0,5.75,7.0,50.0,400.0,1.0,12877.0,545.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,3.0,0.0,4.0,4.0,3.0,3.0,3.0,8.0,0.0,0.0,11.0,0.0,14.0,0.0,2.0,0.0,23.0,0.0,0.0,2.0,0.0,23.0,19.0,1.0,0.0,'Y1'
1.0,5.0,0.0,11.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,121.0,83.0,0.0,0.177778,0.0,11.0,0.0,13.0,0.9,1.0,8.0,1.181818,1.333333,50.0,400.0,1.0,12877.0,545.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,1.0,'Y0'
1.0,3.0,0.0,50.0,3.0,44.0,3.0,47.0,50.0,13.0,2.0,2044.0,2022.0,8.0,0.35,4.0,73.0,0.0,219.0,0.963673,0.318182,216.0,4.38,4.595745,50.0,400.0,1.0,12877.0,545.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,12.0,25.0,13.0,0.0,14.0,14.0,14.0,36.0,0.0,0.0,10.0,33.0,7.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,46.0,0.0,1.0,'Y1'
0.0,8.0,0.0,9.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,75.0,11.0,0.0,0.142857,0.0,9.0,0.0,9.0,0.875,0.111111,1.0,1.0,1.0,22.0,94.0,0.0,3009.0,112.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,'Y0'
0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,7.0,7.0,2.0,129.0,129.0,2.0,1.0,3.0,12.0,0.0,26.0,1.0,0.285714,26.0,13.0,13.0,9.0,18.0,0.0,348.0,18.0,37.0,485.0,19.0,2169.0,1864.0,34855.0,0.0,5.0,2.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,'Y0'
