@relation my_relation
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 real
@attribute attr40 real
@attribute attr41 real
@attribute attr42 real
@attribute attr43 real
@attribute attr44 real
@attribute attr45 real
@attribute attr46 real
@attribute attr47 real
@attribute attr48 real
@attribute attr49 real
@attribute attr50 real
@attribute attr51 real
@attribute attr52 real
@attribute attr53 real
@attribute attr54 real
@attribute attr55 real
@attribute attr56 real
@attribute attr57 real
@attribute attr58 real
@attribute attr59 real
@attribute attr60 real
@attribute attr61 real
@attribute attr62 real
@attribute attr63 real
@attribute attr64 real
@attribute attr65 real
@attribute attr66 real
@attribute attr67 real
@attribute attr68 real
@attribute attr69 real
@attribute attr70 real
@attribute attr71 real
@attribute attr72 real
@attribute attr73 real
@attribute attr74 real
@attribute attr75 real
@attribute attr76 real
@attribute attr77 real
@attribute attr78 real
@attribute attr79 real
@attribute attr80 real
@attribute attr81 real
@attribute attr82 string
@data
1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,2.0,12.0,12.0,1.0,0.0,0.0,5.0,11.0,0.0,3.0,0.0,1.0,3.0,1.5,1.5,8.0,20.0,0.0,147.0,20.0,28.0,204.0,11.0,1031.0,987.0,9065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,8.0,8.0,1.0,1.0,0.0,5.0,10.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,8.0,20.0,0.0,147.0,20.0,28.0,204.0,11.0,1031.0,987.0,9065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,3.0,4.0,18.0,3.0,95.0,75.0,4.0,0.6,0.0,7.0,27.0,0.0,9.0,0.75,0.6,7.0,1.8,2.333333,11.0,56.0,3.0,1645.0,81.0,18.0,128.0,16.0,1064.0,796.0,20892.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,3.0,4.0,18.0,3.0,95.0,75.0,4.0,0.6,0.0,7.0,27.0,0.0,9.0,0.75,0.6,7.0,1.8,2.333333,11.0,56.0,3.0,1645.0,81.0,18.0,128.0,16.0,1064.0,796.0,20892.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,'Y0'
3.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,4.0,0.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,3.0,4.0,18.0,3.0,95.0,75.0,4.0,0.6,0.0,7.0,27.0,0.0,9.0,0.75,0.6,7.0,1.8,2.333333,11.0,56.0,3.0,1645.0,81.0,18.0,128.0,16.0,1064.0,796.0,20892.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,4.0,29.0,4.0,0.0,5.0,0.0,6.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,3.0,4.0,18.0,3.0,95.0,75.0,4.0,0.6,0.0,7.0,27.0,0.0,9.0,0.75,0.6,7.0,1.8,2.333333,11.0,56.0,3.0,1645.0,81.0,18.0,128.0,16.0,1064.0,796.0,20892.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,'Y0'
3.0,1.0,0.0,0.0,1.0,6.0,160.0,31.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,248.0,248.0,1.0,0.0,0.0,2.0,5.0,0.0,40.0,0.0,1.0,40.0,10.0,10.0,15.0,78.0,4.0,2309.0,96.0,18.0,128.0,16.0,1064.0,796.0,20892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,'Y0'
2.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,63.0,3.0,21.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,3.0,1.5,1.5,7.0,78.0,0.0,4403.0,88.0,9.0,110.0,25.0,1199.0,951.0,31037.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,63.0,3.0,21.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,3.0,1.5,1.5,7.0,78.0,0.0,4403.0,88.0,9.0,110.0,25.0,1199.0,951.0,31037.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,'Y0'
1.0,2.0,0.0,0.0,4.0,6.0,74.0,17.0,0.0,5.0,0.0,9.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,30.0,0.0,11.0,23.0,24.0,8.0,0.0,1.0,1323.0,815.0,29.0,0.636842,8.0,27.0,69.0,0.0,316.0,0.896552,0.535714,202.0,10.533333,8.416667,7.0,78.0,0.0,4403.0,88.0,9.0,110.0,25.0,1199.0,951.0,31037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,9.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,23.0,0.0,1.0,0.0,'Y0'
0.0,1.0,0.0,0.0,10.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,30.0,0.0,11.0,23.0,24.0,8.0,0.0,1.0,1323.0,815.0,29.0,0.636842,8.0,27.0,69.0,0.0,316.0,0.896552,0.535714,202.0,10.533333,8.416667,7.0,78.0,0.0,4403.0,88.0,9.0,110.0,25.0,1199.0,951.0,31037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,9.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,23.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,2.0,0.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,30.0,0.0,11.0,23.0,24.0,8.0,0.0,1.0,1323.0,815.0,29.0,0.636842,8.0,27.0,69.0,0.0,316.0,0.896552,0.535714,202.0,10.533333,8.416667,7.0,78.0,0.0,4403.0,88.0,9.0,110.0,25.0,1199.0,951.0,31037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,9.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,23.0,0.0,1.0,0.0,'Y0'
3.0,0.0,4.0,4.0,0.0,8.0,244.0,50.0,0.0,32.0,0.0,33.0,0.333333,10.0,6.0,2.0,5.0,10.0,0.0,1.0,5.0,6.0,0.0,30.0,0.0,11.0,23.0,24.0,8.0,0.0,1.0,1323.0,815.0,29.0,0.636842,8.0,27.0,69.0,0.0,316.0,0.896552,0.535714,202.0,10.533333,8.416667,7.0,78.0,0.0,4403.0,88.0,9.0,110.0,25.0,1199.0,951.0,31037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,9.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,23.0,0.0,1.0,0.0,'Y1'
1.0,0.0,7.0,5.0,0.0,8.0,208.0,44.0,0.0,29.0,0.0,36.0,0.3,12.0,8.0,3.0,1.0,15.0,0.0,0.8,5.0,6.0,0.0,30.0,0.0,11.0,23.0,24.0,8.0,0.0,1.0,1323.0,815.0,29.0,0.636842,8.0,27.0,69.0,0.0,316.0,0.896552,0.535714,202.0,10.533333,8.416667,7.0,78.0,0.0,4403.0,88.0,9.0,110.0,25.0,1199.0,951.0,31037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,9.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,23.0,0.0,1.0,0.0,'Y1'
4.0,0.0,1.0,1.0,0.0,6.0,120.0,19.0,0.0,18.0,0.0,18.0,0.5,5.0,6.0,1.0,3.0,7.0,0.0,0.714286,1.0,3.0,0.0,44.0,0.0,9.0,26.0,41.0,7.0,0.0,1.0,2827.0,2758.0,42.0,0.685606,0.0,33.0,95.0,0.0,371.0,0.863787,0.914286,365.0,8.431818,8.902439,7.0,78.0,0.0,4403.0,88.0,9.0,110.0,25.0,1199.0,951.0,31037.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,35.0,9.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,44.0,39.0,0.0,2.0,0.0,'Y0'
1.0,1.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,3.0,13.0,5.0,3.0,2.0,218.0,218.0,3.0,0.755556,0.0,4.0,19.0,0.0,51.0,0.683333,1.0,51.0,3.923077,3.923077,6.0,38.0,0.0,752.0,38.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2.0,11.0,12.0,0.0,1.0,1.0,'Y0'
1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,3.0,13.0,5.0,3.0,2.0,218.0,218.0,3.0,0.755556,0.0,4.0,19.0,0.0,51.0,0.683333,1.0,51.0,3.923077,3.923077,6.0,38.0,0.0,752.0,38.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2.0,11.0,12.0,0.0,1.0,1.0,'Y0'
2.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,3.0,13.0,5.0,3.0,2.0,218.0,218.0,3.0,0.755556,0.0,4.0,19.0,0.0,51.0,0.683333,1.0,51.0,3.923077,3.923077,6.0,38.0,0.0,752.0,38.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2.0,11.0,12.0,0.0,1.0,0.0,'Y0'
0.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,3.0,13.0,5.0,3.0,2.0,218.0,218.0,3.0,0.755556,0.0,4.0,19.0,0.0,51.0,0.683333,1.0,51.0,3.923077,3.923077,6.0,38.0,0.0,752.0,38.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2.0,11.0,12.0,0.0,1.0,0.0,'Y0'
4.0,1.0,0.0,0.0,1.0,3.0,98.0,7.0,0.0,8.0,0.0,15.0,1.0,2.0,2.0,8.0,2.0,2.0,0.0,1.0,0.0,22.0,1.0,30.0,0.0,1.0,6.0,8.0,14.0,0.0,1.0,319.0,175.0,5.0,0.192118,0.0,5.0,36.0,0.0,74.0,0.923645,0.241379,30.0,2.466667,3.75,41.0,103.0,1.0,2259.0,161.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,'Y0'
1.0,1.0,10.0,4.0,1.0,3.0,84.0,11.0,0.0,9.0,0.0,21.0,0.166667,6.0,3.0,2.0,1.0,13.0,0.0,0.461538,0.0,0.0,0.0,7.0,0.0,15.0,7.0,7.0,2.0,0.0,1.0,255.0,255.0,3.0,0.142857,0.0,8.0,25.0,0.0,34.0,0.75,1.0,34.0,4.857143,4.857143,2.0,38.0,0.0,304.0,38.0,16.0,132.0,23.0,1278.0,781.0,18243.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,'Y1'
3.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,16.0,0.0,0.0,14.0,16.0,1.0,0.0,1.0,561.0,561.0,23.0,0.622222,0.0,9.0,42.0,0.0,56.0,0.866667,1.0,56.0,3.5,3.5,6.0,25.0,1.0,613.0,28.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,15.0,1.0,15.0,0.0,1.0,1.0,'Y0'
3.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,16.0,0.0,0.0,14.0,16.0,1.0,0.0,1.0,561.0,561.0,23.0,0.622222,0.0,9.0,42.0,0.0,56.0,0.866667,1.0,56.0,3.5,3.5,6.0,25.0,1.0,613.0,28.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,15.0,1.0,15.0,0.0,1.0,1.0,'Y0'
3.0,0.0,0.0,0.0,0.0,3.0,20.0,3.0,0.0,7.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,16.0,0.0,0.0,14.0,16.0,1.0,0.0,1.0,561.0,561.0,23.0,0.622222,0.0,9.0,42.0,0.0,56.0,0.866667,1.0,56.0,3.5,3.5,6.0,25.0,1.0,613.0,28.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,15.0,1.0,15.0,0.0,1.0,1.0,'Y0'
3.0,1.0,0.0,0.0,1.0,2.0,10.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,16.0,0.0,0.0,14.0,16.0,1.0,0.0,1.0,561.0,561.0,23.0,0.622222,0.0,9.0,42.0,0.0,56.0,0.866667,1.0,56.0,3.5,3.5,6.0,25.0,1.0,613.0,28.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,15.0,1.0,15.0,0.0,1.0,1.0,'Y0'
1.0,7.0,0.0,0.0,7.0,6.0,80.0,17.0,0.0,14.0,0.0,18.0,1.0,4.0,6.0,4.0,3.0,6.0,0.0,0.666667,0.0,9.0,0.0,16.0,0.0,0.0,5.0,7.0,8.0,0.0,4.0,248.0,188.0,11.0,0.209524,0.0,7.0,27.0,7.0,54.0,0.891667,0.913043,45.0,3.375,6.428571,11.0,32.0,0.0,1322.0,72.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,6.0,1.0,0.0,5.0,1.0,10.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,7.0,0.0,0.0,0.0,'Y0'
3.0,1.0,0.0,0.0,1.0,6.0,147.0,23.0,0.0,21.0,0.0,24.0,1.0,2.0,7.0,3.0,3.0,7.0,0.0,0.285714,0.0,0.0,1.0,9.0,0.0,0.0,3.0,9.0,7.0,0.0,1.0,393.0,393.0,13.0,1.0,0.0,2.0,22.0,0.0,75.0,0.642857,0.0,75.0,8.333333,8.333333,19.0,124.0,0.0,3177.0,133.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,7.0,0.0,0.0,7.0,1.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,0.0,'Y0'
1.0,0.0,4.0,1.0,0.0,7.0,164.0,28.0,0.0,18.0,0.0,30.0,0.666667,13.0,19.0,8.0,6.0,19.0,0.0,0.684211,1.0,0.0,2.0,31.0,0.0,6.0,23.0,31.0,9.0,0.0,1.0,1142.0,1142.0,47.0,0.405797,0.0,27.0,82.0,0.0,138.0,0.811111,1.0,138.0,4.451613,4.451613,38.0,247.0,0.0,5146.0,397.0,10.0,121.0,31.0,1271.0,982.0,18172.0,0.0,8.0,0.0,1.0,7.0,3.0,3.0,2.0,4.0,0.0,24.0,6.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,30.0,0.0,1.0,0.0,'Y0'
3.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,6.0,1.0,45.0,4.0,59.0,59.0,1.0,0.0,0.0,0.0,7.0,0.0,11.0,1.0,1.0,11.0,1.833333,1.833333,2.0,7.0,0.0,59.0,7.0,15.0,208.0,29.0,1302.0,1252.0,12103.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,6.0,1.0,45.0,4.0,59.0,59.0,1.0,0.0,0.0,0.0,7.0,0.0,11.0,1.0,1.0,11.0,1.833333,1.833333,2.0,7.0,0.0,59.0,7.0,15.0,208.0,29.0,1302.0,1252.0,12103.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,6.0,1.0,45.0,4.0,59.0,59.0,1.0,0.0,0.0,0.0,7.0,0.0,11.0,1.0,1.0,11.0,1.833333,1.833333,2.0,7.0,0.0,59.0,7.0,15.0,208.0,29.0,1302.0,1252.0,12103.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,'Y0'
2.0,0.0,0.0,0.0,0.0,3.0,19.0,3.0,0.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,6.0,1.0,45.0,4.0,59.0,59.0,1.0,0.0,0.0,0.0,7.0,0.0,11.0,1.0,1.0,11.0,1.833333,1.833333,2.0,7.0,0.0,59.0,7.0,15.0,208.0,29.0,1302.0,1252.0,12103.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,'Y0'
4.0,1.0,6.0,2.0,1.0,1.0,13.0,3.0,0.0,4.0,0.0,15.0,0.454545,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,17.0,2.0,51.0,7.0,15.0,14.0,0.0,1.0,695.0,616.0,18.0,0.722222,3.0,10.0,49.0,0.0,179.0,0.825893,0.75,165.0,10.529412,11.0,4.0,37.0,0.0,1180.0,39.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,10.0,0.0,9.0,3.0,3.0,3.0,19.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,16.0,14.0,0.0,1.0,0.0,'Y0'
0.0,0.0,4.0,2.0,0.0,2.0,20.0,7.0,0.0,0.0,0.0,11.0,0.636364,1.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,17.0,2.0,51.0,7.0,15.0,14.0,0.0,1.0,695.0,616.0,18.0,0.722222,3.0,10.0,49.0,0.0,179.0,0.825893,0.75,165.0,10.529412,11.0,4.0,37.0,0.0,1180.0,39.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,10.0,0.0,9.0,3.0,3.0,3.0,19.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,16.0,14.0,0.0,1.0,0.0,'Y0'
0.0,2.0,3.0,1.0,5.0,3.0,40.0,10.0,0.0,1.0,0.0,11.0,0.7,1.0,2.0,7.0,1.0,2.0,0.0,0.5,0.0,2.0,0.0,17.0,2.0,51.0,7.0,15.0,14.0,0.0,1.0,695.0,616.0,18.0,0.722222,3.0,10.0,49.0,0.0,179.0,0.825893,0.75,165.0,10.529412,11.0,4.0,37.0,0.0,1180.0,39.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,10.0,0.0,9.0,3.0,3.0,3.0,19.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,16.0,14.0,0.0,1.0,0.0,'Y0'
2.0,0.0,29.0,5.0,0.0,5.0,108.0,43.0,0.0,15.0,0.0,54.0,0.064516,3.0,5.0,2.0,2.0,13.0,0.0,0.230769,0.0,2.0,0.0,17.0,2.0,51.0,7.0,15.0,14.0,0.0,1.0,695.0,616.0,18.0,0.722222,3.0,10.0,49.0,0.0,179.0,0.825893,0.75,165.0,10.529412,11.0,4.0,37.0,0.0,1180.0,39.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,10.0,0.0,9.0,3.0,3.0,3.0,19.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,16.0,14.0,0.0,1.0,0.0,'Y1'
1.0,1.0,17.0,3.0,1.0,5.0,136.0,52.0,0.0,10.0,0.0,30.0,0.227273,2.0,8.0,5.0,3.0,13.0,0.0,0.153846,0.0,2.0,0.0,17.0,2.0,51.0,7.0,15.0,14.0,0.0,1.0,695.0,616.0,18.0,0.722222,3.0,10.0,49.0,0.0,179.0,0.825893,0.75,165.0,10.529412,11.0,4.0,37.0,0.0,1180.0,39.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,10.0,0.0,9.0,3.0,3.0,3.0,19.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,16.0,14.0,0.0,1.0,0.0,'Y1'
2.0,0.0,15.0,4.0,0.0,4.0,120.0,24.0,0.0,13.0,0.0,28.0,0.0,5.0,16.0,0.0,0.0,17.0,0.0,0.294118,0.0,2.0,0.0,6.0,1.0,15.0,5.0,4.0,3.0,26.0,2.0,147.0,134.0,16.0,0.0,0.0,18.0,88.0,0.0,29.0,1.0,0.6,27.0,4.833333,6.75,55.0,274.0,0.0,5545.0,382.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,0.0,'Y1'
